timestamp,peou_navigation_1,peou_navigation_2,peou_learning_1,peou_learning_2,peou_instructions_1,peou_instructions_2,peou_response_1,peou_response_2,peou_error_1,peou_error_2,pu_product_1,pu_product_2,pu_convenience_1,pu_convenience_2,pu_cost_1,pu_cost_2,pu_info_1,pu_info_2,pu_personalization_1,pu_personalization_2,sa_privacy_1,sa_privacy_2,sa_payment_1,sa_payment_2,sa_policy_1,sa_policy_2,si_wom_1,si_wom_2,si_social_media_1,si_social_media_2,si_reviews_1,si_reviews_2,si_social_proof_1,si_social_proof_2,si_normative_1,si_normative_2,si_sharing_1,si_sharing_2,att_positive_1,att_positive_2,risk_security_1,risk_authenticity_1,opi_satisfaction,opi_behavior_change,opi_convenience,opi_value,gecp_,gecp_ali_express,gecp_amazon,gecp_ebay,gecp_instagram_stores,gecp_keels,gecp_lassanacom,gecp_online_clothing_stores,gecp_pickme,gecp_shein,gecp_stronglk,gecp_books_and_electronics,gecp_wishque,gecp_aliexpress,gecp_darazlk,gecp_https:__slbookslk_,gecp_ikmanlk,gecp_kaprukacom,gecp_takaslk,gecp_wowlk,sos_automobile_,sos_automobile_ikmanlk,sos_automobile_toyota,sos_automobile_amazon,sos_automobile_autolankacom,sos_automobile_lankavechiclecom,sos_automobile_patpatlk,sos_automobile_pricelankalk,sos_automobile_riyasewanalk,op_,op_nearby,op_pharmacy,op_union_chemist,op_ceymedlk,op_epharmalk,op_healthgurdlk,op_healthnetlk,op_onlinepharmacylk,fabr_,fabr_amanthe,fabr_carlo_clothing,fabr_chenara_dodge,fabr_didn’t_used,fabr_gflock,fabr_kynd_fashion,fabr_kelly_felder,fabr_moods,fabr_moose,fabr_nills,fabr_nolimitlk___gflocklk,fabr_noorareedlk,fabr_s&s,fabr_spring_and_summer,fabr_tharshana_and_insta_shops,fabr_zigzaglk,fabr_carnage,fabr_dsi,fabr_fashionbuglk,fabr_kaprukacom_fashion,fabr_midnightdivascom,fabr_mimosa,fabr_odellk,fabr_thilakawardanalk,gds_,gds_cargillis_food_city,gds_cargillsonlinecom,gds_glomark,gds_keels,gds_arpicolk,gds_cinnamonhotelcom,gds_glomarklk,gds_keellssuperlk,gds_pickmefoodscom,gds_ubereatscom,gender_encoded,age_encoded,marital_status_encoded,used_online_shopping_encoded,prof_employed_(full_time),prof_employed_(part_time),prof_jobless,prof_self_employed___entrepreneur,prof_student,prof_unemployed,education_encoded,opi_purchased?,op_None,fabr_None,gds_None,sos_automobile_None
2024-10-13 00:43:36.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,4,5,5,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:36.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,4,5,5,5,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:37.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,4,5,5,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:37.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,3,5,5,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:38.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,2,5,5,5,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:38.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,2,4,5,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:39.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,3,4,5,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:39.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,2,4,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:40.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,5,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:40.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,5,3,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:42.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,5,3,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:43.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,5,3,4,4,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 00:43:43.000,5,5,3,3,3,3,3,3,3,2,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,5,3,5,5,3,5,3,3,3,2,3,3,4,3,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 05:23:30.000,1,1,2,2,2,2,1,2,3,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,4,3,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,1,0,0,0,0,0,6,1,0,0,0,0
2024-10-13 06:18:07.000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,4,4,4,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 07:14:32.000,3,3,5,5,3,3,3,2,3,3,3,3,5,3,3,3,3,5,3,3,3,3,3,3,3,3,3,5,3,3,5,3,2,2,2,1,3,3,3,4,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 08:12:45.000,3,3,5,3,3,3,3,3,3,3,5,5,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,5,5,3,5,3,3,3,3,3,5,3,3,4,4,4,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 10:12:37.000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,6,1,0,0,0,0
2024-10-13 11:45:39.000,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,4,1,0,0,0,0
2024-10-13 15:21:28.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:29.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:30.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:30.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:31.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:31.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:32.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:32.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:33.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:21:33.000,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,4,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0,0,0
2024-10-13 15:31:54.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,3,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:54.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:55.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:56.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,4,3,3,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:57.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:57.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:58.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:31:59.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:32:00.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:32:01.000,3,3,3,3,3,3,3,3,2,2,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:39:19.000,3,3,3,5,3,3,3,2,3,2,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,4,4,2,2,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:39:20.000,3,3,3,5,3,3,3,2,3,2,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,4,4,5,4,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:39:21.000,3,3,3,5,3,3,3,2,3,2,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,4,4,5,5,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:39:21.000,3,3,3,5,3,3,3,2,3,2,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,4,5,4,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
2024-10-13 15:39:22.000,3,3,3,5,3,3,3,2,3,2,3,3,5,3,3,5,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,4,5,5,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0
